tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
74312,6/1/2013 15:33,6/2/2013 12:11,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,268,Howard St & Centre St,40.71910537,-73.99973337,19549,Customer,NULL,0
6672,6/1/2013 15:33,6/1/2013 17:24,285,Broadway & E 14 St,40.73454567,-73.99074142,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18297,Subscriber,1956,2
1734,6/1/2013 15:33,6/1/2013 16:02,72,W 52 St & 11 Ave,40.76727216,-73.99392888,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20204,Customer,NULL,0
316,6/1/2013 15:33,6/1/2013 15:38,303,Mercer St & Spring St,40.72362738,-73.99949601,143,Clinton St & Joralemon St,40.69239502,-73.99337909,18036,Subscriber,1982,1
1311,6/1/2013 15:33,6/1/2013 15:55,519,Pershing Square North,40.751873,-73.977706,439,E 4 St & 2 Ave,40.7262807,-73.98978041,19483,Customer,NULL,0
407,6/1/2013 15:31,6/1/2013 15:38,254,W 11 St & 6 Ave,40.73532427,-73.99800419,334,W 20 St & 7 Ave,40.74238787,-73.99726235,15934,Subscriber,1984,2
410,6/1/2013 15:31,6/1/2013 15:38,254,W 11 St & 6 Ave,40.73532427,-73.99800419,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19854,Subscriber,1985,1
1406,6/1/2013 15:33,6/1/2013 15:57,450,W 49 St & 8 Ave,40.76227205,-73.98788205,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,16097,Customer,NULL,0
506,6/1/2013 15:34,6/1/2013 15:42,3017,NYCBS Depot - FAR,40.751483,-73.996764,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,16185,Subscriber,1987,1
959,6/1/2013 15:34,6/1/2013 15:50,468,Broadway & W 56 St,40.7652654,-73.98192338,383,Greenwich Ave & Charles St,40.735238,-74.000271,18481,Customer,NULL,0
295,6/1/2013 15:30,6/1/2013 15:35,422,W 59 St & 10 Ave,40.770513,-73.988038,480,W 53 St & 10 Ave,40.76669671,-73.99061728,17475,Subscriber,1987,1
2324,6/1/2013 15:31,6/1/2013 16:10,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,304,Broadway & Battery Pl,40.70463334,-74.01361706,16249,Subscriber,1981,1
1165,6/1/2013 15:34,6/1/2013 15:53,247,Perry St & Bleecker St,40.73535398,-74.00483091,212,W 16 St & The High Line,40.74334935,-74.00681753,17949,Subscriber,1968,1
3620,6/1/2013 15:34,6/1/2013 16:34,401,Allen St & Rivington St,40.72019576,-73.98997825,2012,E 27 St & 1 Ave,40.739445,-73.976806,15058,Customer,NULL,0
686,6/1/2013 15:34,6/1/2013 15:45,376,John St & William St,40.70862144,-74.00722156,350,Clinton St & Grand St,40.71559509,-73.9870295,16891,Subscriber,1977,2
905,6/1/2013 15:34,6/1/2013 15:49,268,Howard St & Centre St,40.71910537,-73.99973337,309,Murray St & West St,40.7149787,-74.013012,15377,Subscriber,1971,1
67,6/1/2013 15:34,6/1/2013 15:35,523,W 38 St & 8 Ave,40.75466591,-73.99138152,523,W 38 St & 8 Ave,40.75466591,-73.99138152,20238,Subscriber,1957,2
1629,6/1/2013 15:34,6/1/2013 16:01,72,W 52 St & 11 Ave,40.76727216,-73.99392888,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,15906,Customer,NULL,0
3640,6/1/2013 15:34,6/1/2013 16:35,401,Allen St & Rivington St,40.72019576,-73.98997825,NULL,NULL,NULL,NULL,19490,Customer,NULL,0
1184,6/1/2013 15:30,6/1/2013 15:49,345,W 13 St & 6 Ave,40.73649403,-73.99704374,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,16052,Subscriber,1985,1
1819,6/1/2013 15:34,6/1/2013 16:04,415,Pearl St & Hanover Square,40.7047177,-74.00926027,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,14917,Customer,NULL,0
785,6/1/2013 15:34,6/1/2013 15:47,251,Mott St & Prince St,40.72317958,-73.99480012,368,Carmine St & 6 Ave,40.73038599,-74.00214988,19861,Subscriber,1985,1
1771,6/1/2013 15:34,6/1/2013 16:04,415,Pearl St & Hanover Square,40.7047177,-74.00926027,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,18583,Customer,NULL,0
496,6/1/2013 15:34,6/1/2013 15:43,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,17700,Customer,NULL,0
1733,6/1/2013 15:35,6/1/2013 16:03,253,W 13 St & 5 Ave,40.73543934,-73.99453948,459,W 20 St & 11 Ave,40.746745,-74.007756,19365,Customer,NULL,0
729,6/1/2013 15:34,6/1/2013 15:47,383,Greenwich Ave & Charles St,40.735238,-74.000271,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,17767,Subscriber,1982,2
881,6/1/2013 15:35,6/1/2013 15:49,267,Broadway & W 36 St,40.75097711,-73.98765428,382,University Pl & E 14 St,40.73492695,-73.99200509,18678,Subscriber,1983,1
1754,6/1/2013 15:34,6/1/2013 16:04,223,W 13 St & 7 Ave,40.73781509,-73.99994661,463,9 Ave & W 16 St,40.74206539,-74.00443172,17341,Customer,NULL,0
1415,6/1/2013 15:35,6/1/2013 15:58,329,Greenwich St & North Moore St,40.72015227,-74.01036501,355,Bayard St & Baxter St,40.71602118,-73.99974372,20321,Subscriber,1975,1
1457,6/1/2013 15:35,6/1/2013 15:59,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,306,Cliff St & Fulton St,40.70823502,-74.00530063,18454,Customer,NULL,0
300,6/1/2013 15:35,6/1/2013 15:40,532,S 5 Pl & S 5 St,40.710451,-73.960876,473,Rivington St & Chrystie St,40.72110063,-73.9919254,17903,Customer,NULL,0
7570,6/1/2013 15:35,6/1/2013 17:41,305,E 58 St & 3 Ave,40.76095756,-73.96724467,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17068,Customer,NULL,0
687,6/1/2013 15:35,6/1/2013 15:46,516,E 47 St & 1 Ave,40.75206862,-73.96784384,463,9 Ave & W 16 St,40.74206539,-74.00443172,18724,Customer,NULL,0
588,6/1/2013 15:35,6/1/2013 15:45,212,W 16 St & The High Line,40.74334935,-74.00681753,462,W 22 St & 10 Ave,40.74691959,-74.00451887,14732,Subscriber,1948,1
7167,6/1/2013 15:35,6/1/2013 17:35,305,E 58 St & 3 Ave,40.76095756,-73.96724467,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15343,Customer,NULL,0
684,6/1/2013 15:35,6/1/2013 15:47,457,Broadway & W 58 St,40.76695317,-73.98169333,479,9 Ave & W 45 St,40.76019252,-73.9912551,19346,Subscriber,1954,1
772,6/1/2013 15:35,6/1/2013 15:48,402,Broadway & E 22 St,40.7403432,-73.98955109,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17071,Subscriber,1989,1
1795,6/1/2013 15:35,6/1/2013 16:05,528,2 Ave & E 31 St,40.74290902,-73.97706058,486,Broadway & W 29 St,40.7462009,-73.98855723,18901,Customer,NULL,0
1801,6/1/2013 15:35,6/1/2013 16:05,285,Broadway & E 14 St,40.73454567,-73.99074142,316,Fulton St & William St,40.70955958,-74.00653609,18568,Subscriber,1966,1
687,6/1/2013 15:35,6/1/2013 15:47,448,W 37 St & 10 Ave,40.75660359,-73.9979009,462,W 22 St & 10 Ave,40.74691959,-74.00451887,16459,Customer,NULL,0
1792,6/1/2013 15:35,6/1/2013 16:05,528,2 Ave & E 31 St,40.74290902,-73.97706058,361,Allen St & Hester St,40.71605866,-73.99190759,16179,Customer,NULL,0
1395,6/1/2013 15:36,6/1/2013 15:59,146,Hudson St & Reade St,40.71625008,-74.0091059,225,W 14 St & The High Line,40.74195138,-74.00803013,17195,Customer,NULL,0
8443,6/1/2013 15:36,6/1/2013 17:56,457,Broadway & W 58 St,40.76695317,-73.98169333,426,West St & Chambers St,40.71754834,-74.01322069,15095,Customer,NULL,0
2261,6/1/2013 15:36,6/1/2013 16:14,164,E 47 St & 2 Ave,40.75323098,-73.97032517,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,18354,Customer,NULL,0
328,6/1/2013 15:36,6/1/2013 15:41,305,E 58 St & 3 Ave,40.76095756,-73.96724467,402,Broadway & E 22 St,40.7403432,-73.98955109,20290,Subscriber,1982,1
1292,6/1/2013 15:36,6/1/2013 15:58,468,Broadway & W 56 St,40.7652654,-73.98192338,468,Broadway & W 56 St,40.7652654,-73.98192338,19563,Subscriber,1965,2
1303,6/1/2013 15:36,6/1/2013 15:58,146,Hudson St & Reade St,40.71625008,-74.0091059,225,W 14 St & The High Line,40.74195138,-74.00803013,20042,Customer,NULL,0
2034,6/1/2013 15:36,6/1/2013 16:09,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,384,Fulton St & Washington Ave,40.683048,-73.964915,15560,Customer,NULL,0
815,6/1/2013 15:36,6/1/2013 15:50,461,E 20 St & 2 Ave,40.73587678,-73.98205027,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16283,Subscriber,1988,1
1596,6/1/2013 15:36,6/1/2013 16:03,368,Carmine St & 6 Ave,40.73038599,-74.00214988,404,9 Ave & W 14 St,40.7405826,-74.00550867,19475,Subscriber,1982,1
1170,6/1/2013 15:36,6/1/2013 15:56,233,Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739,217,Old Fulton St,40.70277159,-73.99383605,18878,Subscriber,1978,1
6921,6/1/2013 15:36,6/1/2013 17:32,427,Bus Slip & State St,40.701907,-74.013942,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,16385,Customer,NULL,0
936,6/1/2013 15:37,6/1/2013 15:52,517,Pershing Square South,40.751581,-73.97791,233,Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739,18217,Subscriber,1949,1
374,6/1/2013 15:36,6/1/2013 15:42,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,18288,Customer,NULL,0
1568,6/1/2013 15:37,6/1/2013 16:03,368,Carmine St & 6 Ave,40.73038599,-74.00214988,285,Broadway & E 14 St,40.73454567,-73.99074142,19603,Subscriber,1986,2
296,6/1/2013 15:37,6/1/2013 15:41,514,12 Ave & W 40 St,40.76087502,-74.00277668,3020,NYCBS Test,40.6466068,-74.01597,18545,Customer,NULL,0
2200,6/1/2013 15:37,6/1/2013 16:13,521,8 Ave & W 31 St N,40.75096735,-73.99444208,448,W 37 St & 10 Ave,40.75660359,-73.9979009,15108,Customer,NULL,0
310,6/1/2013 15:37,6/1/2013 15:42,520,W 52 St & 5 Ave,40.75992262,-73.97648516,449,W 52 St & 9 Ave,40.76461837,-73.98789473,18350,Subscriber,1979,1
6778,6/1/2013 15:37,6/1/2013 17:30,427,Bus Slip & State St,40.701907,-74.013942,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,18455,Customer,NULL,0
2842,6/1/2013 15:37,6/1/2013 16:24,358,Christopher St & Greenwich St,40.73291553,-74.00711384,530,11 Ave & W 59 St,40.771522,-73.990541,18044,Customer,NULL,0
227,6/1/2013 15:37,6/1/2013 15:41,447,8 Ave & W 52 St,40.76370739,-73.9851615,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15712,Subscriber,1958,1
583,6/1/2013 15:37,6/1/2013 15:47,450,W 49 St & 8 Ave,40.76227205,-73.98788205,457,Broadway & W 58 St,40.76695317,-73.98169333,16288,Customer,NULL,0
9327,6/1/2013 15:37,6/1/2013 18:13,383,Greenwich Ave & Charles St,40.735238,-74.000271,347,Greenwich St & W Houston St,40.728846,-74.008591,18988,Customer,NULL,0
308,6/1/2013 15:37,6/1/2013 15:42,392,Jay St & Tech Pl,40.695065,-73.987167,NULL,NULL,NULL,NULL,19203,Customer,NULL,0
807,6/1/2013 15:38,6/1/2013 15:51,352,W 56 St & 6 Ave,40.76340613,-73.97722479,508,W 46 St & 11 Ave,40.76341379,-73.99667444,19853,Subscriber,1964,1
3415,6/1/2013 15:38,6/1/2013 16:35,326,E 11 St & 1 Ave,40.72953837,-73.98426726,259,South St & Whitehall St,40.70122128,-74.01234218,16598,Customer,NULL,0
1858,6/1/2013 15:38,6/1/2013 16:09,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,417,Barclay St & Church St,40.71291224,-74.01020234,18130,Customer,NULL,0
1855,6/1/2013 15:38,6/1/2013 16:09,311,Norfolk St & Broome St,40.7172274,-73.98802084,417,Barclay St & Church St,40.71291224,-74.01020234,16808,Customer,NULL,0
153,6/1/2013 15:38,6/1/2013 15:41,457,Broadway & W 58 St,40.76695317,-73.98169333,NULL,NULL,NULL,NULL,18377,Customer,NULL,0
2603,6/1/2013 15:38,6/1/2013 16:22,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,268,Howard St & Centre St,40.71910537,-73.99973337,16139,Subscriber,1962,1
764,6/1/2013 15:38,6/1/2013 15:51,247,Perry St & Bleecker St,40.73535398,-74.00483091,247,Perry St & Bleecker St,40.73535398,-74.00483091,19101,Customer,NULL,0
1367,6/1/2013 15:38,6/1/2013 16:01,225,W 14 St & The High Line,40.74195138,-74.00803013,152,Warren St & Church St,40.71473993,-74.00910627,16802,Customer,NULL,0
524,6/1/2013 15:38,6/1/2013 15:47,528,2 Ave & E 31 St,40.74290902,-73.97706058,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16518,Subscriber,1988,2
592,6/1/2013 15:38,6/1/2013 15:48,253,W 13 St & 5 Ave,40.73543934,-73.99453948,463,9 Ave & W 16 St,40.74206539,-74.00443172,18515,Customer,NULL,0
1044,6/1/2013 15:39,6/1/2013 15:56,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,459,W 20 St & 11 Ave,40.746745,-74.007756,16795,Subscriber,1958,2
454,6/1/2013 15:39,6/1/2013 15:46,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,392,Jay St & Tech Pl,40.695065,-73.987167,16839,Subscriber,1968,1
409,6/1/2013 15:39,6/1/2013 15:46,434,9 Ave & W 18 St,40.74317449,-74.00366443,497,E 17 St & Broadway,40.73704984,-73.99009296,19224,Subscriber,1957,1
246,6/1/2013 15:39,6/1/2013 15:43,229,Great Jones St,40.72743423,-73.99379025,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,18940,Customer,NULL,0
424,6/1/2013 15:39,6/1/2013 15:46,434,9 Ave & W 18 St,40.74317449,-74.00366443,497,E 17 St & Broadway,40.73704984,-73.99009296,18624,Subscriber,1948,1
1167,6/1/2013 15:39,6/1/2013 15:59,492,W 33 St & 7 Ave,40.75019995,-73.99093085,229,Great Jones St,40.72743423,-73.99379025,20117,Subscriber,1977,1
1126,6/1/2013 15:39,6/1/2013 15:58,453,W 22 St & 8 Ave,40.74475148,-73.99915362,468,Broadway & W 56 St,40.7652654,-73.98192338,19913,Subscriber,1945,1
1743,6/1/2013 15:39,6/1/2013 16:08,308,St James Pl & Oliver St,40.71307916,-73.99851193,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,18034,Subscriber,1988,2
2337,6/1/2013 15:39,6/1/2013 16:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,406,Hicks St & Montague St,40.69512845,-73.99595065,16950,Customer,NULL,0
490,6/1/2013 15:40,6/1/2013 15:48,428,E 3 St & 1 Ave,40.72467721,-73.98783413,350,Clinton St & Grand St,40.71559509,-73.9870295,16826,Subscriber,1983,1
609,6/1/2013 15:40,6/1/2013 15:50,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18611,Subscriber,1950,1
176,6/1/2013 15:40,6/1/2013 15:43,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,267,Broadway & W 36 St,40.75097711,-73.98765428,16837,Customer,NULL,0
1368,6/1/2013 15:40,6/1/2013 16:02,514,12 Ave & W 40 St,40.76087502,-74.00277668,297,E 15 St & 3 Ave,40.734232,-73.986923,16864,Customer,NULL,0
181,6/1/2013 15:40,6/1/2013 15:43,229,Great Jones St,40.72743423,-73.99379025,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,17208,Customer,NULL,0
1782,6/1/2013 15:40,6/1/2013 16:10,308,St James Pl & Oliver St,40.71307916,-73.99851193,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,14586,Subscriber,1987,1
735,6/1/2013 15:40,6/1/2013 15:52,320,Leonard St & Church St,40.717571,-74.005549,309,Murray St & West St,40.7149787,-74.013012,18952,Customer,NULL,0
1754,6/1/2013 15:40,6/1/2013 16:09,348,W Broadway & Spring St,40.72490985,-74.00154702,519,Pershing Square North,40.751873,-73.977706,20103,Customer,NULL,0
463,6/1/2013 15:40,6/1/2013 15:48,459,W 20 St & 11 Ave,40.746745,-74.007756,442,W 27 St & 7 Ave,40.746647,-73.993915,17397,Subscriber,1958,1
2357,6/1/2013 15:40,6/1/2013 16:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,342,Columbia St & Rivington St,40.71739973,-73.98016555,19596,Customer,NULL,0
1028,6/1/2013 15:40,6/1/2013 15:57,2004,6 Ave & Broome St,40.724399,-74.004704,305,E 58 St & 3 Ave,40.76095756,-73.96724467,16342,Customer,NULL,0
692,6/1/2013 15:40,6/1/2013 15:52,320,Leonard St & Church St,40.717571,-74.005549,309,Murray St & West St,40.7149787,-74.013012,17407,Customer,NULL,0
454,6/1/2013 15:40,6/1/2013 15:47,410,Suffolk St & Stanton St,40.72066442,-73.98517977,NULL,NULL,NULL,NULL,17963,Subscriber,1966,1
1517,6/1/2013 15:40,6/1/2013 16:06,497,E 17 St & Broadway,40.73704984,-73.99009296,NULL,NULL,NULL,NULL,16931,Customer,NULL,0
1080,6/1/2013 15:40,6/1/2013 15:58,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,229,Great Jones St,40.72743423,-73.99379025,17011,Subscriber,1980,1
1859,6/1/2013 15:40,6/1/2013 16:11,444,Broadway & W 24 St,40.7423543,-73.98915076,439,E 4 St & 2 Ave,40.7262807,-73.98978041,16141,Customer,NULL,0
1155,6/1/2013 15:41,6/1/2013 16:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,459,W 20 St & 11 Ave,40.746745,-74.007756,15331,Subscriber,1959,1
95,6/1/2013 15:41,6/1/2013 15:42,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18725,Subscriber,1970,1
1498,6/1/2013 15:40,6/1/2013 16:05,415,Pearl St & Hanover Square,40.7047177,-74.00926027,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,15357,Customer,NULL,0
1496,6/1/2013 15:41,6/1/2013 16:06,497,E 17 St & Broadway,40.73704984,-73.99009296,401,Allen St & Rivington St,40.72019576,-73.98997825,19206,Subscriber,1986,1
1861,6/1/2013 15:41,6/1/2013 16:12,497,E 17 St & Broadway,40.73704984,-73.99009296,499,Broadway & W 60 St,40.76915505,-73.98191841,16694,Customer,NULL,0
539,6/1/2013 15:41,6/1/2013 15:50,128,MacDougal St & Prince St,40.72710258,-74.00297088,NULL,NULL,NULL,NULL,18959,Subscriber,1972,1
1298,6/1/2013 15:41,6/1/2013 16:03,511,E 14 St & Avenue B,40.72938685,-73.97772429,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15164,Customer,NULL,0
1873,6/1/2013 15:41,6/1/2013 16:13,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20181,Customer,NULL,0
212,6/1/2013 15:41,6/1/2013 15:45,253,W 13 St & 5 Ave,40.73543934,-73.99453948,223,W 13 St & 7 Ave,40.73781509,-73.99994661,15088,Subscriber,1985,1
1832,6/1/2013 15:41,6/1/2013 16:12,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,18509,Customer,NULL,0
583,6/1/2013 15:41,6/1/2013 15:51,253,W 13 St & 5 Ave,40.73543934,-73.99453948,346,Bank St & Hudson St,40.73652889,-74.00618026,17862,Subscriber,1965,1
2206,6/1/2013 15:41,6/1/2013 16:18,513,W 56 St & 10 Ave,40.768254,-73.988639,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15413,Customer,NULL,0
587,6/1/2013 15:41,6/1/2013 15:51,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,NULL,NULL,NULL,NULL,14888,Subscriber,1977,1
1875,6/1/2013 15:41,6/1/2013 16:13,457,Broadway & W 58 St,40.76695317,-73.98169333,482,W 15 St & 7 Ave,40.73935542,-73.99931783,15962,Subscriber,1979,2
592,6/1/2013 15:42,6/1/2013 15:52,280,E 10 St & 5 Ave,40.73331967,-73.99510132,NULL,NULL,NULL,NULL,16773,Subscriber,1970,1
69852,6/1/2013 15:42,6/2/2013 11:06,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,16761,Subscriber,1989,1
291,6/1/2013 15:42,6/1/2013 15:47,329,Greenwich St & North Moore St,40.72015227,-74.01036501,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17325,Subscriber,1982,2
1762,6/1/2013 15:41,6/1/2013 16:11,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,14946,Customer,NULL,0
7849,6/1/2013 15:42,6/1/2013 17:53,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,410,Suffolk St & Stanton St,40.72066442,-73.98517977,19499,Customer,NULL,0
373,6/1/2013 15:42,6/1/2013 15:48,523,W 38 St & 8 Ave,40.75466591,-73.99138152,493,W 45 St & 6 Ave (1),40.7568001,-73.98291153,18946,Subscriber,1973,1
3098,6/1/2013 15:42,6/1/2013 16:34,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18157,Customer,NULL,0
1854,6/1/2013 15:42,6/1/2013 16:13,315,South St & Gouverneur Ln,40.70355377,-74.00670227,426,West St & Chambers St,40.71754834,-74.01322069,16155,Customer,NULL,0
1340,6/1/2013 15:42,6/1/2013 16:05,225,W 14 St & The High Line,40.74195138,-74.00803013,376,John St & William St,40.70862144,-74.00722156,19627,Customer,NULL,0
319,6/1/2013 15:42,6/1/2013 15:47,510,W 51 St & 6 Ave,40.7606597,-73.98042047,468,Broadway & W 56 St,40.7652654,-73.98192338,16602,Subscriber,1977,1
649,6/1/2013 15:42,6/1/2013 15:53,285,Broadway & E 14 St,40.73454567,-73.99074142,470,W 20 St & 8 Ave,40.74345335,-74.00004031,19741,Subscriber,1958,1
1447,6/1/2013 15:42,6/1/2013 16:06,342,Columbia St & Rivington St,40.71739973,-73.98016555,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,20239,Subscriber,1973,1
1326,6/1/2013 15:42,6/1/2013 16:05,225,W 14 St & The High Line,40.74195138,-74.00803013,376,John St & William St,40.70862144,-74.00722156,16949,Customer,NULL,0
2308,6/1/2013 15:42,6/1/2013 16:21,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19967,Customer,NULL,0
374,6/1/2013 15:42,6/1/2013 15:48,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,16761,Subscriber,1989,1
1261,6/1/2013 15:43,6/1/2013 16:04,444,Broadway & W 24 St,40.7423543,-73.98915076,447,8 Ave & W 52 St,40.76370739,-73.9851615,15153,Customer,NULL,0
1129,6/1/2013 15:43,6/1/2013 16:02,358,Christopher St & Greenwich St,40.73291553,-74.00711384,357,E 11 St & Broadway,40.73261787,-73.99158043,17748,Subscriber,1973,1
430,6/1/2013 15:43,6/1/2013 15:50,495,W 47 St & 10 Ave,40.76269882,-73.99301222,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18603,Subscriber,1961,1
1841,6/1/2013 15:43,6/1/2013 16:14,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,352,W 56 St & 6 Ave,40.76340613,-73.97722479,19769,Customer,NULL,0
386,6/1/2013 15:43,6/1/2013 15:50,2000,Front St & Washington St,40.70255088,-73.98940236,2000,Front St & Washington St,40.70255088,-73.98940236,16569,Subscriber,1980,1
643,6/1/2013 15:43,6/1/2013 15:54,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15846,Subscriber,1987,1
3384,6/1/2013 15:43,6/1/2013 16:40,470,W 20 St & 8 Ave,40.74345335,-74.00004031,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18655,Customer,NULL,0
964,6/1/2013 15:43,6/1/2013 16:00,518,E 39 St & 2 Ave,40.74780373,-73.9734419,442,W 27 St & 7 Ave,40.746647,-73.993915,15882,Customer,NULL,0
1193,6/1/2013 15:43,6/1/2013 16:03,450,W 49 St & 8 Ave,40.76227205,-73.98788205,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19349,Customer,NULL,0
1224,6/1/2013 15:44,6/1/2013 16:04,444,Broadway & W 24 St,40.7423543,-73.98915076,447,8 Ave & W 52 St,40.76370739,-73.9851615,20214,Customer,NULL,0
1084,6/1/2013 15:44,6/1/2013 16:02,457,Broadway & W 58 St,40.76695317,-73.98169333,498,Broadway & W 32 St,40.74854862,-73.98808416,16759,Customer,NULL,0
554,6/1/2013 15:44,6/1/2013 15:53,519,Pershing Square North,40.751873,-73.977706,350,Clinton St & Grand St,40.71559509,-73.9870295,19595,Customer,NULL,0
1689,6/1/2013 15:44,6/1/2013 16:12,528,2 Ave & E 31 St,40.74290902,-73.97706058,439,E 4 St & 2 Ave,40.7262807,-73.98978041,18095,Customer,NULL,0
1076,6/1/2013 15:44,6/1/2013 16:02,457,Broadway & W 58 St,40.76695317,-73.98169333,498,Broadway & W 32 St,40.74854862,-73.98808416,15397,Customer,NULL,0
